SPECIES_ID,WEIGHT_PERCENT,INCLUDE_IN_SUM,UNCERTAINTY_PERCENT,UNCERTAINTY_METHOD,ANALYTICAL_METHOD,PHASE,SPECIES_EMISSION_RATE,SPECIES_EMISSION_RATE_UNIT
613,2.1,,-99,N/A,Not Available,,,
626,24.7,,-99,N/A,Not Available,,,
699,8.6,,-99,N/A,Not Available,,,
797,38.4,,-99,N/A,Not Available,,,
1884,26.2,,-99,N/A,Not Available,,,
